listing_id,date
345959,6/9/17
2682808,6/9/17
3202647,6/9/17
3540493,6/9/17
5223125,6/9/17
6280548,6/9/17
6418099,6/9/17
7814882,6/9/17
9194055,6/9/17
9444419,6/9/17
9487949,6/9/17
10015096,6/9/17
10604260,6/9/17
12340596,6/9/17
12452412,6/9/17
15076348,6/9/17
16036573,6/9/17
16096485,6/9/17
16238598,6/9/17
17783689,6/9/17
1986344,6/8/17
4919286,6/8/17
8929714,6/8/17
9194055,6/8/17
13426813,6/8/17
16107337,6/8/17
16228171,6/8/17
17470798,6/8/17
17756295,6/8/17
5345806,6/7/17
7041474,6/7/17
8366368,6/7/17
9809677,6/7/17
10422112,6/7/17
12862721,6/7/17
13601093,6/7/17
14798944,6/7/17
15095367,6/7/17
16107337,6/7/17
1785355,6/6/17
4502646,6/6/17
6051973,6/6/17
8587634,6/6/17
8766126,6/6/17
9809677,6/6/17
9911810,6/6/17
12340596,6/6/17
13601093,6/6/17
14855524,6/6/17
15855343,6/6/17
16107337,6/6/17
17115288,6/6/17
116134,6/5/17
573641,6/5/17
991824,6/5/17
1108491,6/5/17
1266888,6/5/17
1585405,6/5/17
2427717,6/5/17
3048594,6/5/17
3268690,6/5/17
3540493,6/5/17
4178600,6/5/17
4444232,6/5/17
4919286,6/5/17
4985922,6/5/17
5223125,6/5/17
5417459,6/5/17
5575185,6/5/17
5578067,6/5/17
5789730,6/5/17
6000928,6/5/17
6091520,6/5/17
6149034,6/5/17
6280548,6/5/17
6670508,6/5/17
7041474,6/5/17
7262234,6/5/17
7365174,6/5/17
7427332,6/5/17
7513572,6/5/17
7618448,6/5/17
8360000,6/5/17
8572907,6/5/17
8599666,6/5/17
8766126,6/5/17
8769507,6/5/17
8877884,6/5/17
8977020,6/5/17
9054597,6/5/17
9063100,6/5/17
9194055,6/5/17
9489437,6/5/17
9854143,6/5/17
10702272,6/5/17
10743570,6/5/17
12215914,6/5/17
12340596,6/5/17
12443915,6/5/17
12452412,6/5/17
12659772,6/5/17
12864070,6/5/17
12959452,6/5/17
13426813,6/5/17
13427359,6/5/17
13601093,6/5/17
13799108,6/5/17
14099120,6/5/17
14855524,6/5/17
15349356,6/5/17
15371998,6/5/17
15853340,6/5/17
16238598,6/5/17
16682067,6/5/17
16891439,6/5/17
17011231,6/5/17
17377402,6/5/17
17470798,6/5/17
17692002,6/5/17
17898985,6/5/17
18386196,6/5/17
18835003,6/5/17
19043207,6/5/17
891355,6/4/17
1108491,6/4/17
2433570,6/4/17
2664034,6/4/17
2819790,6/4/17
3025379,6/4/17
5040147,6/4/17
5223125,6/4/17
5345806,6/4/17
5379855,6/4/17
5417459,6/4/17
5940310,6/4/17
6584668,6/4/17
6585827,6/4/17
7041474,6/4/17
7067067,6/4/17
7552929,6/4/17
7613703,6/4/17
7618448,6/4/17
7909292,6/4/17
8104534,6/4/17
8599666,6/4/17
9193370,6/4/17
9194055,6/4/17
9444009,6/4/17
9487949,6/4/17
9854143,6/4/17
9911810,6/4/17
10015096,6/4/17
10845191,6/4/17
10865022,6/4/17
11007796,6/4/17
11205171,6/4/17
11594953,6/4/17
11859199,6/4/17
12286985,6/4/17
12637515,6/4/17
13527996,6/4/17
13601093,6/4/17
14780607,6/4/17
15292817,6/4/17
15559101,6/4/17
15952890,6/4/17
16013999,6/4/17
16036573,6/4/17
17266710,6/4/17
17470798,6/4/17
17705145,6/4/17
17756295,6/4/17
17783689,6/4/17
18010399,6/4/17
18371407,6/4/17
18475342,6/4/17
18564682,6/4/17
18695649,6/4/17
18711244,6/4/17
866701,6/3/17
991824,6/3/17
1785355,6/3/17
3969576,6/3/17
4310567,6/3/17
4502646,6/3/17
7041474,6/3/17
7298474,6/3/17
8514381,6/3/17
9063100,6/3/17
9194055,6/3/17
10845191,6/3/17
11111703,6/3/17
12639379,6/3/17
12959452,6/3/17
15076348,6/3/17
15855343,6/3/17
16324282,6/3/17
1986344,6/2/17
4502646,6/2/17
7041474,6/2/17
7618448,6/2/17
7738154,6/2/17
8587634,6/2/17
8766126,6/2/17
10286773,6/2/17
11677039,6/2/17
12443915,6/2/17
13427359,6/2/17
13601093,6/2/17
16835869,6/2/17
17470798,6/2/17
18564682,6/2/17
1038791,6/1/17
2522970,6/1/17
4733497,6/1/17
7262234,6/1/17
9809677,6/1/17
9911810,6/1/17
10170353,6/1/17
15349356,6/1/17
18475342,6/1/17
19013331,6/1/17
842077,5/31/17
1534890,5/31/17
5026455,5/31/17
5223125,5/31/17
5379855,5/31/17
6280548,5/31/17
7738154,5/31/17
8024200,5/31/17
9809677,5/31/17
10604260,5/31/17
10865022,5/31/17
12746696,5/31/17
14527835,5/31/17
14855524,5/31/17
15280340,5/31/17
17522166,5/31/17
17692002,5/31/17
1184623,5/30/17
4502646,5/30/17
6071213,5/30/17
7814882,5/30/17
8766126,5/30/17
9063100,5/30/17
9854143,5/30/17
9913124,5/30/17
12864070,5/30/17
13263169,5/30/17
13601093,5/30/17
116134,5/29/17
636664,5/29/17
1577011,5/29/17
2194840,5/29/17
2507353,5/29/17
3048594,5/29/17
3540493,5/29/17
8366368,5/29/17
8587634,5/29/17
8766126,5/29/17
8836008,5/29/17
8853612,5/29/17
10741934,5/29/17
12215914,5/29/17
12238423,5/29/17
13527996,5/29/17
14855524,5/29/17
15095367,5/29/17
15187966,5/29/17
15354236,5/29/17
16107337,5/29/17
16723796,5/29/17
17115288,5/29/17
17446691,5/29/17
17756295,5/29/17
18322107,5/29/17
18507108,5/29/17
224682,5/28/17
723033,5/28/17
991824,5/28/17
1105318,5/28/17
1266888,5/28/17
1585405,5/28/17
1785355,5/28/17
2433570,5/28/17
2522970,5/28/17
2819790,5/28/17
3268690,5/28/17
4310567,5/28/17
4322521,5/28/17
4502646,5/28/17
5027767,5/28/17
5379855,5/28/17
5575185,5/28/17
5646286,5/28/17
6091520,5/28/17
6418099,5/28/17
6585827,5/28/17
7427332,5/28/17
7513572,5/28/17
7552929,5/28/17
7738154,5/28/17
7909292,5/28/17
8240785,5/28/17
8360000,5/28/17
8599666,5/28/17
8929714,5/28/17
9194055,5/28/17
9489437,5/28/17
9790385,5/28/17
9809677,5/28/17
10015096,5/28/17
10286773,5/28/17
10411697,5/28/17
10422112,5/28/17
10604260,5/28/17
10693965,5/28/17
11114952,5/28/17
11205171,5/28/17
11234792,5/28/17
11594953,5/28/17
11649861,5/28/17
11677039,5/28/17
11859199,5/28/17
12340596,5/28/17
12576409,5/28/17
12637515,5/28/17
12639379,5/28/17
12746696,5/28/17
12752072,5/28/17
12862721,5/28/17
13027951,5/28/17
13426813,5/28/17
13427359,5/28/17
13601093,5/28/17
13958377,5/28/17
14780607,5/28/17
14897210,5/28/17
15076348,5/28/17
15122446,5/28/17
15270962,5/28/17
15292817,5/28/17
15349356,5/28/17
15371998,5/28/17
15733589,5/28/17
15855343,5/28/17
15949936,5/28/17
15952890,5/28/17
16013999,5/28/17
16036573,5/28/17
16228171,5/28/17
16238598,5/28/17
16370797,5/28/17
16630701,5/28/17
16671362,5/28/17
16682067,5/28/17
16753399,5/28/17
16835869,5/28/17
16891439,5/28/17
17004023,5/28/17
17011231,5/28/17
17470798,5/28/17
17692002,5/28/17
18146639,5/28/17
18219944,5/28/17
18322107,5/28/17
18351730,5/28/17
18444706,5/28/17
18695649,5/28/17
1108491,5/27/17
2069688,5/27/17
2507353,5/27/17
2522970,5/27/17
3202647,5/27/17
5026455,5/27/17
5417459,5/27/17
6280548,5/27/17
6418099,5/27/17
7041474,5/27/17
7365174,5/27/17
8366368,5/27/17
8587634,5/27/17
8766126,5/27/17
8865330,5/27/17
9063100,5/27/17
9444009,5/27/17
9487949,5/27/17
9913124,5/27/17
10429341,5/27/17
10865022,5/27/17
11898838,5/27/17
12238423,5/27/17
12443915,5/27/17
14634076,5/27/17
14798944,5/27/17
14975438,5/27/17
15076348,5/27/17
15270962,5/27/17
15559101,5/27/17
16036168,5/27/17
16107337,5/27/17
16833815,5/27/17
17252175,5/27/17
18322107,5/27/17
18564682,5/27/17
18695649,5/27/17
